isbn_13,author
9780441017030,['Ilona Andrews']
9781478322310,['Chelsea M. Cameron']
9780425176080,['Arthur Hailey']
9780446545240,['James Patterson']
9780791071690,"['Harold Bloom', 'Terry Southern', 'David H. Goldsmith', 'James Lundquist', 'Lawrence R. Broer', 'Peter J. Reed', 'Loree Rackstraw', 'William S. Doxey', 'Jerome Klinkowitz', 'Richard Giannone', 'John L. Simons', 'Leonard Mustazza', 'Zoltan Ab di-Nagy', 'Peter Freese', 'Wendy B. Faris']"
9780192751070,"['Beverly Cleary', 'Alan Tiegreen']"
9780553564920,['Timothy Zahn']
9781616960930,['Brandon Sanderson']
9781416584090,['Stephen King']
9780786851710,['Patricia McCormick']
9780192839000,"['Alexander Pushkin', 'James E. Falen']"
9781423171030,"['Amie Kaufman', 'Meagan Spooner']"
9780670062270,['Alison Goodman']
9780689862210,['E.L. Konigsburg']
9780312594430,"['P.C. Cast', 'Kristin Cast']"
9781423121330,['Rachel Hawkins']
9781557091550,"['Carolyn Keene', 'Russell H. Tandy', 'Sara Paretsky']"
9780446679080,['Nelson DeMille']
9780060775970,"['Hugh Lofting', 'Michael Hague']"
9780743454510,['Jodi Picoult']
9780694012980,['Arnold Lobel']
9781563127880,['Shirley Jackson']
9780345459210,['Adriana Trigiani']
9780061797030,['Kelley Armstrong']
9781595143200,['Richelle Mead']
9780441018530,['Ilona Andrews']
9781501116970,"['Isabel Allende', 'Nick Caistor', 'Amanda Hopkinson']"
9780552154160,['Terry Pratchett']
9780553589380,['Lara Adrian']
9780375753730,"['D.H. Lawrence', 'Geoff Dyer']"
9780312353260,['Barbara Taylor Bradford']
2940014979630,['Nicole  Williams']
9781455521210,['David Baldacci']
9780441013680,['William Gibson']
9781400064660,['Lisa See']
9780316051590,['Sarah Ockler']
9780446677480,"['Robert T. Kiyosaki', 'Sharon L. Lechter']"
9781605980930,"['Camilla Läckberg', 'Steven T. Murray']"
9780767907810,['Jane Green']
9780765316970,['John Scalzi']
9780060283280,"['Laura Joffe Numeroff', 'Felicia Bond']"
9781476771430,['Colleen Hoover']
9780060086240,['Marian Keyes']
9781482348740,['Georgia Cates']
9780441328090,['Robin McKinley']
9781593080300,"['Franz Kafka', 'Jason Baker', 'Donna Freed']"
9780060791570,['Thrity Umrigar']
9780451528190,"['Unknown', 'Burton Raffel', 'Neil D. Isaacs']"
9780140621330,['Jerome K. Jerome']
9780345326490,['Edward Abbey']
9780312306340,['Janet Evanovich']
9781595620160,['Tom Rath']
9781842431290,['Tom Robbins']
9780006178740,['Sidney Sheldon']
9781595144330,['Richelle Mead']
9781429981930,['Alyson Noel']
9781481280760,['Bella Forrest']
9780553381350,['Tom Wolfe']
9780345476980,['Tess Gerritsen']
9780060566680,['Christopher Moore']
9780871917720,"['Edgar Allan Poe', 'Byron Glaser', 'Bill D. Fountain']"
9781594487570,['Jean Kwok']
9780062014560,['Lauren Oliver']
,['Abbi Glines']
9781579124570,"['Leonardo da Vinci', 'H. Anna Suh']"
9781477808700,['Blake Crouch']
9780553536520,['Sophie Kinsella']
9780007158480,['Dr. Seuss']
9780375706850,"['Orhan Pamuk', 'Erdağ M. Göknar']"
9780671227420,['Carlos Castaneda']
9780689878370,['Marcia Brown']
9780786839180,['Cinda Williams Chima']
9780757910840,['John   Williams']
9781852864990,"['Neil Gaiman', 'Chris Bachalo', 'Mark Buckingham', 'Tori Amos']"
9780062208190,['Tahereh Mafi']
9780553588070,['Lisa Gardner']
9781400062750,['Carol S. Dweck']
9780545060450,['Jude Watson']
9780006280930,['C.S. Lewis']
9781416949660,['Susan Cooper']
9780374239210,['Jonathan Franzen']
9780451205420,"['Richard Paige', 'Dean Koontz']"
9780747266920,['James Patterson']
9780312364110,['Kristin Hannah']
9780385334240,['Kurt Vonnegut Jr.']
9780812975220,['Nassim Nicholas Taleb']
9780425213970,['Kate Mosse']
9780375705240,['Joseph J. Ellis']
9780553565070,['Isaac Asimov']
9783401063480,['Kerstin Gier']
9780307700670,['Lawrence Wright']
9780759529430,"['Young Kim', 'Stephenie Meyer']"
9780099478330,['John Fowles']
9780486223060,"['Samuel Taylor Coleridge', 'Gustave Doré']"
9780920236160,"['Robert Munsch', 'Michael Martchenko']"
9780582461500,['John Steinbeck']
9780812966300,['H. Rider Haggard']
,['Tina Reber']
9781563891370,"['Neil Gaiman', 'Jill Thompson', 'Vince Locke', 'Peter Straub']"
9780061720770,['L.J. Smith']
9780375828260,['Jeanne DuPrau']
9780374506840,"['Hermann Hesse', 'Ursule Molinaro']"
9781563891070,"['Neil Gaiman', 'Bryan Talbot', 'Stan Woch', 'P. Craig Russell', 'Shawn McManus', 'John Watkiss', 'Jill Thompson', 'Duncan Eagleson', 'Kent Williams', 'Todd Klein']"
9781620401390,['Samantha Shannon']
9780141439970,"['Charles Dickens', 'Helen Small', 'Stephen Wall']"
9780142406140,['Anthony Horowitz']
9780739418380,['Jacqueline Susann']
9780375760390,['James A. Michener']
9781400033550,['Dave Eggers']
,"['Radwa Ashour', 'رضوى عاشور']"
9780689853490,"['Michael Rosen', 'Helen Oxenbury']"
9781595142720,['Richelle Mead']
9780345352670,['David Eddings']
9780399156570,['Nora Roberts']
9780446613380,"['James Patterson', 'Howard Roughan']"
9780345461630,['Peter F. Hamilton']
9780439224060,"['Edgar Allan Poe', 'Philip Pullman']"
9780778327400,['Heather Gudenkauf']
9780062330260,['Neil Gaiman']
9780684825360,['David Herbert Donald']
9780441015830,['Ilona Andrews']
9780143039020,"['Graham Greene', 'Robert  Stone']"
9781480114490,['Katie Ashley']
9780425213380,['Patricia Cornwell']
9780393307050,"[""Patrick O'Brian""]"
9780575077360,['Akira Toriyama']
9780441009430,['Alastair Reynolds']
9780316096160,"['James Patterson', 'Maxine Paetro']"
9780312652910,['Janet Evanovich']
9781416980060,['Rachel Renée Russell']
9781416509880,['Kresley Cole']
9781595143980,['Beth Revis']
9781841493150,['Trudi Canavan']
9780062107310,['Amy Tan']
9780446694860,"['Nicholas Sparks', 'Micah Sparks']"
9780805080520,['Lloyd Alexander']
9780062004020,['Amy Plum']
9780394724550,['Anne Morrow Lindbergh']
9780452287080,['John Perkins']
9780802130300,"['Jorge Luis Borges', 'Anthony Kerrigan', 'Anthony Bonner']"
9780425141240,['John Sandford']
9780684843320,['Ernest Hemingway']
9780671037700,['Ray Bradbury']
9780099471370,['Anne Rice']
9780385528760,"['Chip Heath', 'Dan Heath']"
9780099470470,['John Fowles']
9780060734080,['Gail Carson Levine']
9780062188500,['Amanda Coplin']
9780767919400,['Bill Bryson']
9780752876820,['Maeve Binchy']
9781857239010,['Terry Brooks']
9780808516960,['L.M. Montgomery']
9780140441760,"['Mikhail Lermontov', 'Paul Foote']"
9780842300520,['Francine Rivers']
9780385494240,['Ian McEwan']
9780812966010,['Edmund Morris']
9780312151260,['M.M. Kaye']
9780385340560,['Lee Child']
2940016356940,['Jasinda Wilder']
9781101874080,['Paulo Coelho']
,['Brandon Sanderson']
9780312289520,['Donna VanLiere']
,['Kristen Ashley']
9780553805090,['Alice Schroeder']
9780743452920,['Julie Garwood']
9781741662090,['John Flanagan']
9780525953490,['Harlan Coben']
9780375706870,"['Orhan Pamuk', 'Maureen Freely']"
9781741663020,['John Flanagan']
9780345447870,['Tess Gerritsen']
9780307098220,['Betty Crocker']
9780312367470,['Gabrielle Zevin']
9780525952280,['Harlan Coben']
9780316117360,"['James Patterson', 'Michael Ledwidge']"
9780316013950,"['James Patterson', 'Michael Ledwidge']"
9780803738550,['Holly Goldberg Sloan']
9780061284470,['Claudia Gray']
9780345490650,['Laurell K. Hamilton']
9780743453970,['Vince Flynn']
9781423368880,"['Nora Roberts', 'Angela Dawe']"
9781599869700,['Richard Connell']
9780765319850,['Cory Doctorow']
9781400095930,['Jeff Lindsay']
9780062509600,"['Jalaluddin Rumi', 'Coleman Barks']"
9781476717780,['Lisa Genova']
9780765348810,['Steven Erikson']
9780553807060,['Dean Koontz']
9780451220900,['Rachel Caine']
9781416908170,['Tamora Pierce']
9780765317580,['William R. Forstchen']
9780439656240,['Suzanne Collins']
9780374193680,['David Levithan']
9781857231330,['Terry Brooks']
9780373772320,['Gena Showalter']
9780983157230,['Jennifer L. Armentrout']
9780743299400,['Miranda July']
9780345522480,['Kevin Hearne']
9781416509880,['Kresley Cole']
9781416599400,['Vince Flynn']
9781632150780,"['Brian K. Vaughan', 'Fiona Staples']"
9781476759550,['Jamie McGuire']
9781400068320,['Curtis Sittenfeld']
9781594488870,['Nick Hornby']
9781558749210,"['Jack Canfield', 'Mark Victor Hansen']"
9780446617580,['Michael Connelly']
,['C.J. Roberts']
9780061051590,['Terry Pratchett']
,['Kresley Cole']
9780385333510,['Kurt Vonnegut Jr.']
9780684847820,"['Brian Froud', 'Terry Windling']"
9780316043880,['Elin Hilderbrand']
9780451822190,"['Stephen King', 'Bernie Wrightson']"
9780142401100,['Jane Yolen']
9780312347290,['Alan Weisman']
9780375708280,['Erik Larson']
9780141184270,['Virginia Woolf']
9780007233690,['Cecelia Ahern']
9780140432110,"['Anne Brontë', 'Angeline Goreau']"
9780399153720,['Nora Roberts']
9781416595170,['Vince Flynn']
9780312362160,['Sherrilyn Kenyon']
9780385413050,['Pat Conroy']
9780676977740,['Ami McKay']
9781416953590,['Lisa McMann']
9781400031700,['Donna Tartt']
9781423113490,['Rick Riordan']
9780803733060,['Ingrid Law']
9780345511770,['Bill Simmons']
9780446613350,['James Patterson']
,['عائض القرني']
9788173711470,"['A.P.J. Abdul Kalam', 'Arun Tiwari']"
9780062113930,"['L.J. Smith', 'Kevin Williamson', 'Julie Plec']"
9781594204110,['Nate Silver']
9780399160300,['Ruta Sepetys']
9781579126260,['Agatha Christie']
