isbn13,author
9780441015890,['Charlaine Harris']
9780670032560,"['Stephen King', 'Ned Dameron']"
9780451188460,['Jeffery Deaver']
9780375408270,"['Bernhard Schlink', 'Carol Brown Janeway']"
9780805047900,"['Bill Martin Jr.', 'Eric Carle']"
9780553283690,['Dan Simmons']
9780142000690,['John Steinbeck']
9780061007220,['William Peter Blatty']
9780316125580,['Stephenie Meyer']
9780679764020,['David Guterson']
9780440174650,['Alex Haley']
9780930289450,"['Alan Moore', 'Brian Bolland', 'Tim Sale']"
9780679732760,['Ralph Ellison']
9780374105240,['Ishmael Beah']
9780689862200,"[""Robert C. O'Brien""]"
9780751514630,['Stephen King']
9780060529960,"['Laura Ingalls Wilder', 'Garth Williams']"
9780143035470,['Melissa Bank']
,['Hugh Howey']
9780380813810,['Christopher Moore']
9781577314810,['Eckhart Tolle']
9780399159020,['Jenny  Lawson']
9780064471830,['Garth Nix']
9780441017160,['Charlaine Harris']
9781439102760,['Jodi Picoult']
9781620610080,['Jennifer L. Armentrout']
9780345418910,['Douglas Adams']
9781619630630,['Sarah J. Maas']
9781932664090,"[""Bryan Lee O'Malley""]"
9781416586290,['Jeannette Walls']
9780061020680,['Terry Pratchett']
9780373210080,['Julie Kagawa']
9780671683900,['Larry McMurtry']
9780393324820,['Mary Roach']
9781595143170,['Richelle Mead']
9780765342410,['Orson Scott Card']
9780385342020,['Sophie Kinsella']
9780340606510,['Thomas Keneally']
9780452287070,['Toni Morrison']
9781416563690,['Philippa Gregory']
9780345350690,"['Malcolm X', 'Alex Haley']"
9781563892270,"['Neil Gaiman', 'Sam Kieth', 'Mike Dringenberg', 'Malcolm Jones III', 'Todd Klein', 'Karen  Berger']"
9780345465080,['Laura Hillenbrand']
9780380731860,['Dennis Lehane']
9780553328260,['Arthur Conan Doyle']
9780198320270,"['William Shakespeare', 'Roma Gill']"
9780307408850,['Erik Larson']
9780140449140,"['Plato', 'Desmond Lee']"
9780743477570,['William Shakespeare']
9780312642980,['Marissa Meyer']
9780066211310,['Patti Smith']
9780714836260,['Phaidon Press']
9780767905180,['Jane Green']
9780451527880,"['Victor Hugo', 'Walter J. Cobb']"
9781400030650,['Rohinton Mistry']
9780836220890,"['Bill Watterson', 'G.B. Trudeau']"
9780689865400,['Scott Westerfeld']
9780543898080,['Kate Chopin']
9780312379830,"['P.C. Cast', 'Kristin Cast']"
9781401303270,['Mitch Albom']
9780425144370,['Tom Clancy']
9780060513090,['Shel Silverstein']
9780061992700,['Justin Halpern']
9782020336470,"['Irvine Welsh', 'Eric Lindor Fall']"
9780553803720,['Isaac Asimov']
9781878424500,['Miguel Ruiz']
9780743296430,['Jodi Picoult']
9780394709310,"['Jacob Grimm', 'Wilhelm Grimm', 'Josef Scharl', 'Padraic Colum', 'Joseph Campbell', 'Margaret Raine Hunt', 'James Stern']"
9780744583270,['E.L. Konigsburg']
9781476727650,['Stephen King']
9780140285670,['Nick Hornby']
,['Samantha Young']
9781434768510,"['Francis Chan', 'Danae Yankoski', 'Chris Tomlin']"
9780007173690,['Dr. Seuss']
9780425188800,['Dean Koontz']
9780553213870,['Helen Keller']
9780525951280,['Jonathan Tropper']
9780446563090,['Seth Grahame-Smith']
9781591826030,"['Natsuki Takaya', 'Alethea Nibley', 'Athena Nibley']"
9780743482840,['William Shakespeare']
9781905654950,"['P.C. Cast', 'Kristin Cast']"
9780340829780,"['Stephen King', 'Dave McKean']"
9780385351390,['Dave Eggers']
9780439813780,['Brian Selznick']
9780060776090,"['Aldous Huxley', 'Christopher Hitchens']"
9781591169150,['Bisco Hatori']
9780778316560,['Mary Kubica']
,['Abbi Glines']
9781250049380,['Rainbow Rowell']
9781905654580,"['P.C. Cast', 'Kristin Cast']"
9780375706680,['Cormac McCarthy']
9780064410340,['Diana Wynne Jones']
9782226131900,"['Stephen King', 'William Olivier Desmond']"
9780691096120,['Henry David Thoreau']
9780571225380,['Kazuo Ishiguro']
9780446547660,['Nicholas Sparks']
9780224094150,['Julian Barnes']
9780312938990,['Sue Grafton']
9781580495940,"['Sophocles', 'J.E. Thomas']"
9781400067110,['Lisa See']
9780143039100,"['Kenneth Grahame', 'Gillian Avery']"
,['Jenny Han']
9780375714570,"['Marjane Satrapi', 'Mattias Ripa']"
9781420925430,['E.M. Forster']
9780316084240,['Kody Keplinger']
9780670010880,['Sarah Dessen']
9780399151580,['J.D. Robb']
9780385339670,['John Grisham']
,['Stephenie Meyer']
9781569319000,"['Masashi Kishimoto', 'Katy Bridges']"
9780812993300,['Rachel Joyce']
9780307931890,['David Levithan']
9780312861870,['Orson Scott Card']
9780743477570,"['William Shakespeare', 'Robert          Jackson', 'Barbara A. Mowat', 'Paul Werstine']"
9780440178000,['James Clavell']
9780451219370,['J.R. Ward']
9781619634440,['Sarah J. Maas']
9780345803570,['E.L. James']
9780689835680,"['Bill Martin Jr.', 'John Archambault', 'Lois Ehlert']"
9780545132050,['Raina Telgemeier']
9780151010260,"['George Orwell', 'Christopher Hitchens']"
9780140286270,['Jacquelyn Mitchard']
9780345457370,['Amy Tan']
9780060288140,['Louise Rennison']
9780374214910,['Robin Sloan']
9780743496320,['V.C. Andrews']
,"['Paul Kalanithi', 'Abraham Verghese']"
9780590452040,['Jerry Spinelli']
9780743482780,['William Shakespeare']
9780385732570,['Lois Lowry']
9780142401200,['Ellen Raskin']
9780345539790,['Pierce Brown']
9780316033670,['Brent Weeks']
9780812474950,['Barbara Kingsolver']
9781476712990,['Jamie McGuire']
9780765326360,['Brandon Sanderson']
9780763600140,"['Sam McBratney', 'Anita Jeram']"
9780440221660,['Diana Gabaldon']
9780450042680,"['Stephen King', 'John D. MacDonald']"
9781400064560,['Peter Benchley']
9780393328620,['Nicole Krauss']
9780142402500,"['Astrid Lindgren', 'Lauren Child', 'Florence Lamborn', 'Nancy Seligsohn']"
9781933372600,"['Muriel Barbery', 'Alison Anderson']"
9780743270760,"['Doris Kearns Goodwin', 'Suzanne Toren']"
9780441018640,['Charlaine Harris']
9780679720220,"['Albert Camus', 'Stuart Gilbert']"
9780439206490,"['Lemony Snicket', 'Brett Helquist']"
9781451621370,['Susannah Cahalan']
9780061214650,['Melissa Marr']
9780395150240,['H.A. Rey']
9780525457590,"['Michael Ende', 'Ralph Manheim', 'Roswitha Quadflieg']"
9780571212930,['Sylvia Nasar']
9781884365300,"['Upton Sinclair', 'Earl Lee', 'Kathleen DeGrave']"
9780061662690,['Kelley Armstrong']
9780684853950,['Oliver Sacks']
9780060748160,['Ken Follett']
9781860498800,['Margaret Atwood']
9781594747360,['Ransom Riggs']
9780356500160,['M.R. Carey']
9780679732260,['William Faulkner']
9780747532030,['Crockett Johnson']
9780553803730,['Isaac Asimov']
9780451458120,['Jim Butcher']
9780316204360,['Malcolm Gladwell']
9781591169210,"['Hiromu Arakawa', 'Akira Watanabe']"
9780061020640,['Terry Pratchett']
9781400078430,['Joan Didion']
9780061124300,['Lionel Shriver']
9781857231590,['Arthur C. Clarke']
9780345419620,['Anne Rice']
9781593081430,"['Edith Wharton', 'Maureen Howard']"
9780199291150,['Richard Dawkins']
9780142001430,['Geraldine Brooks']
9780446612740,['Michael Connelly']
9780452281260,['Ayn Rand']
9781936305630,['Sylvain Reynard']
9780689707490,"['Judi Barrett', 'Ron Barrett']"
9781400068940,['Helen Simonson']
9780425227510,['Nora Roberts']
9780743496710,['Jodi Picoult']
9781423140570,['Rick Riordan']
9780831727530,['Stephen King']
9780140255550,['Janet Evanovich']
9780684818700,"['Irma S. Rombauer', 'Marion Rombauer Becker', 'Ethan Becker']"
9780060510860,['Joe Haldeman']
9788497597720,"['Stephen King', 'Bettina Blanch Tyroller']"
9780812971060,['Azar Nafisi']
9780575079790,['Joe Abercrombie']
9780786851480,['Eoin Colfer']
9780743225430,['Annie Proulx']
9781607747310,"['Marie Kondō', 'Cathy Hirano']"
9780385755890,"['Jennifer Niven', 'فرانک معنوی']"
9780671011370,['Kathy Reichs']
9780552562520,['Michael Scott']
9780374203050,['Jeffrey Eugenides']
9780061120250,"['Isabel Allende', 'Margaret Sayers Peden']"
9780689865190,['Ellen Hopkins']
9780545424930,['Maggie Stiefvater']
9780312865050,['Richard Matheson']
9781400062090,['Elizabeth Strout']
9780066620990,['James C. Collins']
9780803734620,['Kristin Cashore']
,['Samuel Beckett']
9780439236200,['Jack London']
9781416516930,"['Stephen King', 'Bernie Wrightson']"
9780440238610,['Philip Pullman']
9781480095530,['J.A. Redmerski']
9780062225440,['Kimberly McCreight']
9780312305060,['Michael Cunningham']
9781623420020,['Alice Clayton']
9780316191300,['David Sedaris']
9780451188460,['Stephen King']
9780385739160,['Lauren Kate']
9780385742890,['James Dashner']
9781444778520,['Susan Ee']
9780375726410,['Richard Russo']
9781857232100,['Robert Jordan']
9780803734970,['Jandy Nelson']
9780385338710,['Sophie Kinsella']
9781416524530,['Stephen King']
9780316070520,['Catherine Hardwicke']
9780440241810,['Sophie Kinsella']
9780545123280,['Maggie Stiefvater']
76783609419,['L.M. Montgomery']
9780142437350,"['James Joyce', 'Seamus Deane']"
9780765302300,"['Robert Jordan', 'Brandon Sanderson']"
9780451529180,"['George Eliot', 'Michel Faber']"
9780385339100,['John Grisham']
9780345538380,['J.R.R. Tolkien']
9781461091110,['S.C. Stephens']
9780446350980,['Scott Turow']
9780450524680,['Stephen King']
9780316001920,['Stacy Schiff']
9780374292800,['Thomas L. Friedman']
9780385743560,['Brandon Sanderson']
9781558580090,"['Marcus Pfister', 'J. Alison James']"
9780553213970,['Jules Verne']
9780061583250,['Gretchen Rubin']
9780679740670,['Philip K. Dick']
9780393322230,"['Vincent Bugliosi', 'Curt Gentry']"
9780812970070,"['Dante Alighieri', 'Anthony M. Esolen']"
9780670023490,['Deborah Harkness']
9780345544930,['Jodi Picoult']
9780441013810,['Patricia Briggs']
9780786838930,['Melissa de la Cruz']
9780812993550,['Ta-Nehisi Coates']
9780140424390,"['John Milton', 'John      Leonard']"
9780393072240,['Michael   Lewis']
9781416524300,['Stephen King']
9780765325940,"['Robert Jordan', 'Brandon Sanderson']"
9780553266310,['Frederick Forsyth']
9780307463750,"['Jason Fried', 'David Heinemeier Hansson']"
9780525951990,['Rainbow Rowell']
9780739352360,"['Stephenie Meyer', 'Ilyana Kadushin', 'Matt Walters']"
9780679644190,['Carol Rifka Brunt']
,['Michelle Hodkin']
9780312966100,['Janet Evanovich']
9781576469230,['Emmuska Orczy']
9780375829130,"['Jon Stone', 'Michael J. Smollin']"
9780425193790,['Judy Blume']
9780805094600,['Leigh Bardugo']
9780399256780,['Marie Lu']
9782266079990,['Carl Sagan']
9780525423290,['Stephanie Perkins']
9780375703870,['Zadie Smith']
9780062107060,"['Chris Kyle', 'Scott McEwen', 'Jim DeFelice']"
9781582346180,['Chelsea Handler']
9780061974560,['Pittacus Lore']
9781594488400,['Meg Wolitzer']
9780836218050,['Bill Watterson']
,['Geraldine Brooks']
9781439152800,['Kate Morton']
9780330491240,['Douglas Adams']
9780140282580,"['Hermann Hesse', 'Basil Creighton']"
9780553817060,['Tess Gerritsen']
9780006480100,['Robin Hobb']
9780345347950,['Arthur C. Clarke']
9780763625290,"['Kate DiCamillo', 'Timothy Basil Ering']"
9780060852560,"['Barbara Kingsolver', 'Steven L. Hopp', 'Camille Kingsolver', 'Richard A. Houser']"
9781619630660,['Sarah J. Maas']
9780812513750,['Robert Jordan']
9780785263710,['Donald Miller']
9780385340400,['Diana Gabaldon']
9781423146740,['Rick Riordan']
9781250069800,['Liane Moriarty']
9781607066020,"['Brian K. Vaughan', 'Fiona Staples']"
9780316126690,['Chad Harbach']
9780099285040,['Ernest Hemingway']
9781590385810,['Brandon Mull']
9780064407690,"['Lemony Snicket', 'Brett Helquist']"
9780451458440,['Jim Butcher']
9780743264730,['Walter Isaacson']
9781476717490,['S.C. Stephens']
9780385339090,['John Grisham']
9780140348930,['Mildred D. Taylor']
9781594743340,"['Seth Grahame-Smith', 'Jane Austen']"
9780316154700,['David Sedaris']
9780679642430,"['Fyodor Dostoyevsky', 'Constance Garnett', 'Alan Myers', 'Joseph Frank', 'Anna Brailovsky']"
9780671746730,['Douglas Adams']
9780810994740,['Jeff Kinney']
9780804138150,['Mindy Kaling']
9780062285680,['Veronica Roth']
9781594206280,"['Aziz Ansari', 'Eric Klinenberg']"
9780061992250,"['Katherine Applegate', 'Patricia Castelao']"
9780393050320,['Sebastian Junger']
9780765350370,['Brandon Sanderson']
9780312199430,['Jim Fergus']
9780743296410,['Jodi Picoult']
9781416521500,"['Stephen King', 'Darrel Anderson']"
9780525423670,['Ally Condie']
9780099578510,['Salman Rushdie']
9781400049620,['Max Brooks']
9780440234750,['John Grisham']
9781579126250,['Agatha Christie']
9781416924980,['Margaret Peterson Haddix']
9781594201460,['Michael Pollan']
9780440995780,['Elizabeth George Speare']
,['Kiera Cass']
9780440241900,['Sophie Kinsella']
9780141439620,"['Wilkie Collins', 'Matthew Sweet']"
9781416968240,['Jenny Han']
9780312966970,['Janet Evanovich']
9781573225790,['James McBride']
9780060889580,"['Steven D. Levitt', 'Stephen J. Dubner']"
9780385339160,['Karen Marie Moning']
9780312857070,['Terry Goodkind']
9780312554160,['Emily Giffin']
9780141439840,"['William Makepeace Thackeray', 'John Carey']"
9781857988840,['Kurt Vonnegut Jr.']
9782266047420,"['Stephen King', 'Dominique Dill']"
9780062414210,"[""Cynthia D'Aprix Sweeney""]"
9781563899420,"['Bill Willingham', 'Lan Medina', 'Steve Leialoha', 'Craig Hamilton', 'James Jean']"
9780142000280,['David    Allen']
9780446671000,['James Redfield']
9780803736990,['Huntley Fitzpatrick']
9780525952920,['Ken Follett']
9780330418360,['Alice Sebold']
9781406792390,['Virginia Woolf']
9788129104600,['Chetan Bhagat']
9780425197550,['Laurell K. Hamilton']
9780375836670,['Markus Zusak']
9780141439660,"['Thomas Hardy', 'Rosemarie Morgan', 'Shannon Russell']"
9780060855900,['Terry Pratchett']
9780385603100,['Mark Z. Danielewski']
9780312650250,"['P.C. Cast', 'Kristin Cast']"
9781583485100,['Willa Cather']
,['Susan Beth Pfeffer']
9780713998950,"['Jon Stewart', 'Ben Karlin', 'David Javerbaum', 'Rich Bloomquist', 'Steve Bodow', 'Tim Carvell', 'Eric Drysdale', 'J.R. Havlan', 'Scott Jacobson', 'Tom Johnson', 'Rob Kutner', 'Chris Regan', 'Jason Reich', 'Jason Ross', 'Stephen Colbert', 'Samantha Bee', 'Rob Corddry', 'Brendan Hay', 'Ed Helms']"
9780800759490,"['Don Piper', 'Cecil Murphey']"
9781455520660,['Nicholas Sparks']
9780679776190,"['Lao Tzu', 'Gia-Fu Feng', 'Jane English', 'Chungliang Al Huang', 'Rowena Pattee Kryder', 'Toinette Lippe']"
9780312995060,['Jeffrey Archer']
9780743496740,['Jodi Picoult']
9780312423800,['Augusten Burroughs']
9780446613350,['James Patterson']
9781101946340,['E.L. James']
9781416528630,['Jennifer Weiner']
9780517092910,"['Hans Christian Andersen', 'Lily Owens', 'Arthur Rackham', 'Hans Richter']"
9780316075800,['Mark Cotta Vaz']
,['Colleen Hoover']
9780767905210,['Jane Green']
9780553213170,['L.M. Montgomery']
9780140047490,"['Friedrich Nietzsche', 'Walter Kaufmann']"
9780140620190,"['Elizabeth Gaskell', 'Alan Shelston']"
9781451629190,['Jaycee Dugard']
,['Amish Tripathi']
9780752224410,['Michael Crichton']
9780062014540,['Lauren Oliver']
9780812550280,['Robert Jordan']
9780192840510,"['Aesop', 'Laura Harris', 'Laura Gibbs']"
9780679728760,['Cormac McCarthy']
9781442426670,['Becca Fitzpatrick']
9780751504380,['Stephen King']
9780099437960,['Chuck Palahniuk']
9788129115300,['Chetan Bhagat']
9781421508220,"['Matsuri Hino', 'Tomo Kimura']"
9780451458930,['Jim Butcher']
9780345484260,"['Anne McCaffrey', 'Teodor Panasiński']"
,['Colleen Hoover']
9780141000180,['Joanne Harris']
9780553116600,['Jay Anson']
9780771068710,['Michael Ondaatje']
9781936305550,['Sylvain Reynard']
9780192839990,"['James Joyce', 'Jeri Johnson']"
9781400063730,['Colum McCann']
9780141321320,['Eoin Colfer']
9780440236700,['Harlan Coben']
,['Stephen King']
9781423121300,['Rachel Hawkins']
9780761169250,['Austin Kleon']
9780060512800,['Neal Stephenson']
9781476730100,['Christina Lauren']
9780060959040,['Barbara Kingsolver']
9780452282830,['Joyce Carol Oates']
9780060976260,['Scott McCloud']
9780316077060,"['Kami Garcia', 'Margaret Stohl']"
9781594485760,['Jon Ronson']
9780743454550,['Jodi Picoult']
9780330419640,['David Baldacci']
9780312976280,['Janet Evanovich']
9781401322790,['Mitch Albom']
9780060590280,['Christopher Moore']
9780393324820,['Michael   Lewis']
9780786818590,['Jonathan Stroud']
9780446580500,"['Stephen Colbert', 'Richard Dahm', 'Paul Dinello', 'Allison Silverman', 'Michael Brumm', 'Eric Drydale', 'Rob Dubbin', 'Glenn Eichler', 'Peter Grosz', 'Peter Gwinn', 'Jay Katsir', 'Laura Krafft', 'Frank Lesser', 'Tom Purcell']"
9780688014290,"['Kenneth H. Blanchard', 'Spencer Johnson']"
9780553258480,['Leon Uris']
9780684844770,['Ursula Hegi']
9780394758280,['Raymond Chandler']
9780142000690,['John Steinbeck']
9780446585030,['Ellen DeGeneres']
9780439272640,"['Lemony Snicket', 'Brett Helquist']"
2940016231920,"['J. Lynn', 'Jennifer L. Armentrout']"
9780810970690,['Jeff Kinney']
9780679433130,"['Dante Alighieri', 'Allen Mandelbaum', 'Eugenio Montale']"
9781405204260,"['Benjamin Hoff', 'Ernest H. Shepard']"
9781620610110,['Jennifer L. Armentrout']
9780062085540,['Tahereh Mafi']
9780812968970,['Sarah Dunant']
9781423104000,['Eoin Colfer']
9780385354290,"['David Lagercrantz', 'Stieg Larsson', 'George Goulding']"
9780812998600,['Emma Cline']
9781582349910,['Shannon Hale']
9780060584760,['Dennis Lehane']
9780099549340,['Isaac Marion']
9780451528350,"['Mark Twain', 'Everett H. Emerson']"
9780340837950,['Robert A. Heinlein']
9780670021450,"['Elif Shafak', 'إليف شافاق', 'ارسلان فصیحی', 'محمد درويش']"
9780330371230,['Janet Evanovich']
9781781162640,['Stephen King']
9781612620240,"['Hajime Isayama', 'Sheldon Drzka']"
9780684801540,['F. Scott Fitzgerald']
9780811214050,['Tennessee Williams']
9781609450790,"['Elena Ferrante', 'Ann Goldstein']"
9780307353140,['Timothy Ferriss']
9780062515670,['Robin S. Sharma']
9780670022690,['Amor Towles']
9780575077030,['Larry Niven']
9780399254120,['Ruta Sepetys']
9780689818770,"['Andrew Clements', 'Brian Selznick']"
9780810983920,['Jeff Kinney']
9780062065250,['Louise Erdrich']
9780440487620,"[""Madeleine L'Engle""]"
9780062237420,['Veronica Roth']
9780385539260,['Hanya Yanagihara']
9781563899800,"['Brian K. Vaughan', 'Pia Guerra', 'José Marzán Jr.']"
9780765330420,['Brandon Sanderson']
,['Charlaine Harris']
9780345452010,"['Anne Tyler', 'Jennifer Bassett']"
9781442408920,['Benjamin Alire Sáenz']
9780451528520,['H.G. Wells']
,"['Haruki Murakami', 'Alfred Birnbaum']"
9780061122100,"['Paulo Coelho', 'Alan R. Clarke']"
9781402726030,"['Johann David Wyss', 'Scott McKowen', 'Arthur Pober']"
9780450542890,['Stephen King']
9781937044960,['Jennifer Probst']
9780553213140,['L.M. Montgomery']
9780448405210,"['Watty Piper', 'Doris Hauman', 'George Hauman']"
9780399162090,['Karen Joy Fowler']
9780765304740,['Orson Scott Card']
9780679722760,['James Joyce']
9780142401770,['Sarah Dessen']
9780312304360,['Alan Brennert']
9780099471420,['Anne Rice']
9781581345280,['Frank E. Peretti']
,['Jessica Sorensen']
9781594634480,['Lauren Groff']
9780440243760,['Judy Blume']
9780064400560,"['E.B. White', 'Garth Williams']"
9780380508560,['Isaac Asimov']
9780064408640,"['Lemony Snicket', 'Brett Helquist']"
9780312980150,['Janet Evanovich']
9780061662770,['Kelley Armstrong']
9780451459400,['Jim Butcher']
9780152802170,['Janell Cannon']
9780575077880,['Joe Abercrombie']
9780345494990,['Nancy Horan']
9780312983860,"['Janet Evanovich', 'Lorelei King']"
9780060566230,"['Lemony Snicket', 'Brett Helquist']"
